 40.51, -48.89
 40.61, -49.22
 40.71, -49.00
 40.81, -49.38
 40.91, -49.58
 41.01, -49.38
 41.11, -49.25
 41.21, -49.33
 41.31, -49.06
 41.41, -48.56
 41.51, -48.08
 41.61, -47.32
 41.71, -46.20
 41.81, -45.51
 41.91, -44.70
 42.01, -44.22
 42.11, -43.77
 42.21, -43.60
 42.31, -43.54
 42.41, -43.59
 42.51, -43.83
 42.61, -43.90
 42.71, -44.20
 42.81, -44.75
 42.91, -45.12
 43.01, -46.07
 43.11, -47.08
 43.21, -48.20
 43.31, -50.08
 43.41, -52.14
 43.51, -53.72
 43.61, -52.75
 43.71, -51.36
 43.81, -50.04
 43.91, -49.01
 44.01, -48.14
 44.11, -48.20
 44.21, -48.86
 44.31, -49.92
 44.41, -51.52
 44.51, -54.95
 44.61, -60.09
 44.71, -66.13
 44.81, -57.24
 44.91, -52.37
 45.01, -49.73
 45.11, -47.65
 45.21, -46.67
 45.31, -45.72
 45.41, -45.38
 45.51, -45.24
 45.61, -45.25
 45.71, -45.60
 45.81, -46.11
 45.91, -46.76
 46.01, -47.18
 46.11, -47.58
 46.21, -47.83
 46.31, -48.78
 46.41, -49.56
 46.51, -50.36
 46.61, -51.92
 46.71, -54.48
 46.81, -57.47
 46.91, -61.95
 47.01, -68.09
 47.11, -63.18
 47.21, -58.72
 47.31, -55.73
 47.41, -53.84
